chrom	start	end	bp
NC_053457.1	28550000	28600000	1818
NC_053457.1	28600000	28650000	1288
NC_053457.1	28650000	28700000	1217
NC_053457.1	28700000	28750000	209
NC_053457.1	28750000	28800000	304
NC_053457.1	28800000	28850000	178
NC_053457.1	28850000	28900000	1978
NC_053457.1	28900000	28950000	2030
NC_053457.1	28950000	29000000	1920
NC_053457.1	29000000	29050000	821
NC_053457.1	29050000	29100000	.
NC_053457.1	29100000	29150000	1747
NC_053457.1	29150000	29200000	2193
NC_053457.1	29200000	29250000	11271
NC_053457.1	29250000	29300000	7322
NC_053457.1	29300000	29350000	1056
NC_053457.1	29350000	29400000	5334
NC_053457.1	29400000	29450000	222
NC_053457.1	29450000	29500000	1327
NC_053457.1	29500000	29550000	1422
NC_053457.1	29550000	29600000	7216
NC_053457.1	29600000	29650000	1168
NC_053457.1	29650000	29700000	10313
NC_053457.1	29700000	29750000	2866
NC_053457.1	29750000	29800000	.
NC_053457.1	29800000	29850000	.
NC_053457.1	29850000	29900000	1797
NC_053457.1	29900000	29950000	1256
NC_053457.1	29950000	30000000	.
NC_053457.1	30000000	30050000	369
NC_053457.1	30050000	30100000	1680
NC_053457.1	30100000	30150000	.
NC_053457.1	30150000	30200000	2152
NC_053457.1	30200000	30250000	3250
NC_053457.1	30250000	30300000	3458
NC_053457.1	30300000	30350000	3043
NC_053457.1	30350000	30400000	2679
NC_053457.1	30400000	30450000	8304
NC_053457.1	30450000	30500000	7160
NC_053457.1	30500000	30550000	96
NC_053457.1	30550000	30600000	191
NC_053457.1	30600000	30650000	5914
NC_053457.1	30650000	30700000	12467
NC_053457.1	30700000	30750000	2966
NC_053457.1	30750000	30800000	6012
NC_053457.1	30800000	30850000	5763
NC_053457.1	30850000	30900000	.
NC_053457.1	30900000	30950000	.
NC_053457.1	30950000	31000000	353
NC_053457.1	31000000	31050000	2786
NC_053457.1	31050000	31100000	.
NC_053457.1	31100000	31150000	5945
NC_053457.1	31150000	31200000	.
NC_053457.1	31200000	31250000	.
NC_053457.1	31250000	31300000	.
NC_053457.1	31300000	31350000	3505
NC_053457.1	31350000	31400000	2097
NC_053457.1	31400000	31450000	.
NC_053457.1	31450000	31500000	5412
NC_053457.1	31500000	31550000	3506
NC_053457.1	31550000	31600000	6153
NC_053457.1	31600000	31650000	1927
NC_053457.1	31650000	31700000	2901
NC_053457.1	31700000	31750000	5007
NC_053457.1	31750000	31800000	4617
NC_053457.1	31800000	31850000	6694
NC_053457.1	31850000	31900000	7208
NC_053457.1	31900000	31950000	7992
NC_053457.1	31950000	32000000	3578
NC_053457.1	32000000	32050000	.
NC_053457.1	32050000	32100000	.
NC_053457.1	32100000	32150000	.
NC_053457.1	32150000	32200000	.
NC_053457.1	32200000	32250000	5036
NC_053457.1	32250000	32300000	1984
NC_053457.1	32300000	32350000	2188
NC_053457.1	32350000	32400000	1915
NC_053457.1	32400000	32450000	.
NC_053457.1	32450000	32500000	.
NC_053457.1	32500000	32550000	3415
NC_053457.1	32550000	32600000	2502
NC_053457.1	32600000	32650000	5504
NC_053457.1	32650000	32700000	3571
NC_053457.1	32700000	32750000	2508
NC_053457.1	32750000	32800000	4786
NC_053457.1	32800000	32850000	3495
NC_053457.1	32850000	32900000	114
NC_053457.1	32900000	32950000	.
NC_053457.1	32950000	33000000	.
NC_053457.1	33000000	33050000	.
NC_053457.1	33050000	33100000	9891
NC_053457.1	33100000	33150000	10786
NC_053457.1	33150000	33200000	8017
NC_053457.1	33200000	33250000	882
NC_053457.1	33250000	33300000	74
NC_053457.1	33300000	33350000	1475
NC_053457.1	33350000	33400000	3123
NC_053457.1	33400000	33450000	10504
NC_053457.1	33450000	33500000	357
NC_053457.1	33500000	33550000	2754
NC_053457.1	33550000	33600000	7924
NC_053457.1	33600000	33650000	409
NC_053457.1	33650000	33700000	973
NC_053457.1	33700000	33750000	4629
NC_053457.1	33750000	33800000	1968
NC_053457.1	33800000	33850000	6695
NC_053457.1	33850000	33900000	1069
NC_053457.1	33900000	33950000	20026
NC_053457.1	33950000	34000000	4304
NC_053457.1	34000000	34050000	.
NC_053457.1	34050000	34100000	.
NC_053457.1	34100000	34150000	.
NC_053457.1	34150000	34200000	.
NC_053457.1	34200000	34250000	.
NC_053457.1	34250000	34300000	.
NC_053457.1	34300000	34350000	.
NC_053457.1	34350000	34400000	.
NC_053457.1	34400000	34450000	.
NC_053457.1	34450000	34500000	.
NC_053457.1	34500000	34550000	.
NC_053457.1	34550000	34600000	.
NC_053457.1	34600000	34650000	1293
NC_053457.1	34650000	34700000	.
NC_053457.1	34700000	34750000	1428
NC_053457.1	34750000	34800000	1410
NC_053457.1	34800000	34850000	458
NC_053457.1	34850000	34900000	263
NC_053457.1	34900000	34950000	1176
NC_053457.1	34950000	35000000	1206
NC_053457.1	35000000	35050000	.
NC_053457.1	35050000	35100000	111
NC_053457.1	35100000	35150000	1495
NC_053457.1	35150000	35200000	1049
NC_053457.1	35200000	35250000	.
NC_053457.1	35250000	35300000	.
NC_053457.1	35300000	35350000	.
NC_053457.1	35350000	35400000	4802
NC_053457.1	35400000	35450000	2620
NC_053457.1	35450000	35500000	11632
NC_053457.1	35500000	35550000	649
NC_053457.1	35550000	35600000	2029
NC_053457.1	35600000	35650000	497
NC_053457.1	35650000	35700000	99
NC_053457.1	35700000	35750000	231
NC_053457.1	35750000	35800000	341
NC_053457.1	35800000	35850000	256
NC_053457.1	35850000	35900000	5698
NC_053457.1	35900000	35950000	5475
NC_053457.1	35950000	36000000	6913
NC_053457.1	36000000	36050000	4700
NC_053457.1	36050000	36085389	5628
NC_053456.1	0	50000	4696
NC_053456.1	50000	100000	194
NC_053456.1	100000	150000	3629
NC_053456.1	150000	200000	11317
NC_053456.1	200000	250000	7532
NC_053456.1	250000	300000	6072
NC_053456.1	300000	350000	1497
NC_053456.1	350000	400000	3356
NC_053456.1	400000	450000	711
NC_053456.1	450000	500000	7553
NC_053456.1	500000	550000	5134
NC_053456.1	550000	600000	.
NC_053456.1	600000	650000	2638
NC_053456.1	650000	700000	2484
NC_053456.1	700000	750000	3318
NC_053456.1	750000	800000	.
NC_053456.1	800000	850000	.
NC_053456.1	850000	900000	.
NC_053456.1	900000	950000	.
NC_053456.1	950000	1000000	.
NC_053456.1	1000000	1050000	.
NC_053456.1	1050000	1100000	3943
NC_053456.1	1100000	1150000	1635
NC_053456.1	1150000	1200000	9926
NC_053456.1	1200000	1250000	701
NC_053456.1	1250000	1300000	1116
NC_053456.1	1300000	1350000	3781
NC_053456.1	1350000	1400000	9934
NC_053456.1	1400000	1450000	12586
NC_053456.1	1450000	1500000	11724
NC_053456.1	1500000	1550000	11064
NC_053456.1	1550000	1600000	8166
NC_053456.1	1600000	1650000	1968
NC_053456.1	1650000	1700000	3049
NC_053456.1	1700000	1750000	.
NC_053456.1	1750000	1800000	3064
NC_053456.1	1800000	1850000	668
NC_053456.1	1850000	1900000	6172
NC_053456.1	1900000	1950000	5948
NC_053456.1	1950000	2000000	3503
NC_053456.1	2000000	2050000	7335
NC_053456.1	2050000	2100000	1383
NC_053456.1	2100000	2150000	6506
NC_053456.1	2150000	2200000	4227
NC_053456.1	2200000	2250000	.
NC_053456.1	2250000	2300000	.
NC_053456.1	2300000	2350000	.
NC_053456.1	2350000	2400000	.
NC_053456.1	2400000	2450000	.
NC_053456.1	2450000	2500000	.
NC_053456.1	2500000	2550000	423
NC_053456.1	2550000	2600000	2402
NC_053456.1	2600000	2650000	390
NC_053456.1	2650000	2700000	1695
NC_053456.1	2700000	2750000	1524
NC_053456.1	2750000	2800000	.
NC_053456.1	2800000	2850000	.
NC_053456.1	2850000	2900000	.
NC_053456.1	2900000	2950000	.
NC_053456.1	2950000	3000000	.
NC_053456.1	3000000	3050000	.
NC_053456.1	3050000	3100000	.
NC_053456.1	3100000	3150000	.
NC_053456.1	3150000	3200000	1071
NC_053456.1	3200000	3250000	394
NC_053456.1	3250000	3300000	.
NC_053456.1	3300000	3350000	659
NC_053456.1	3350000	3400000	.
NC_053456.1	3400000	3450000	2994
NC_053456.1	3450000	3500000	3088
NC_053456.1	3500000	3550000	937
NC_053456.1	3550000	3600000	674
NC_053456.1	3600000	3650000	961
NC_053456.1	3650000	3700000	2341
NC_053456.1	3700000	3750000	.
NC_053456.1	3750000	3800000	1990
NC_053456.1	3800000	3850000	135
NC_053456.1	3850000	3900000	300
NC_053456.1	3900000	3950000	226
NC_053456.1	3950000	4000000	.
NC_053456.1	4000000	4050000	315
NC_053456.1	4050000	4100000	541
NC_053456.1	4100000	4150000	1103
NC_053456.1	4150000	4200000	169
NC_053456.1	4200000	4250000	.
NC_053456.1	4250000	4300000	.
NC_053456.1	4300000	4350000	.
NC_053456.1	4350000	4400000	.
NC_053456.1	4400000	4450000	.
NC_053456.1	4450000	4500000	.
NC_053456.1	4500000	4550000	205
NC_053456.1	4550000	4600000	.
NC_053456.1	4600000	4650000	138
NC_053456.1	4650000	4700000	.
NC_053456.1	4700000	4750000	670
NC_053456.1	4750000	4800000	1367
NC_053456.1	4800000	4850000	2826
NC_053456.1	4850000	4900000	2817
NC_053456.1	4900000	4950000	2505
NC_053456.1	4950000	5000000	2713
NC_053456.1	5000000	5050000	2263
NC_053456.1	5050000	5100000	.
NC_053456.1	5100000	5150000	944
NC_053456.1	5150000	5200000	864
NC_053456.1	5200000	5250000	2670
NC_053456.1	5250000	5300000	1914
NC_053456.1	5300000	5350000	161
NC_053456.1	5350000	5400000	2265
NC_053456.1	5400000	5450000	158
NC_053456.1	5450000	5500000	9628
NC_053456.1	5500000	5550000	.
NC_053456.1	5550000	5600000	.
NC_053456.1	5600000	5650000	2002
NC_053456.1	5650000	5700000	11593
NC_053456.1	5700000	5750000	2767
NC_053456.1	5750000	5800000	638
NC_053456.1	5800000	5850000	780
NC_053456.1	5850000	5900000	1572
NC_053456.1	5900000	5950000	268
NC_053456.1	5950000	6000000	330
NC_053456.1	6000000	6050000	2591
NC_053456.1	6050000	6100000	284
NC_053456.1	6100000	6150000	1722
NC_053456.1	6150000	6200000	1864
NC_053456.1	6200000	6250000	6377
NC_053456.1	6250000	6300000	10279
NC_053456.1	6300000	6350000	2489
NC_053456.1	6350000	6400000	3146
NC_053456.1	6400000	6450000	22556
NC_053456.1	6450000	6500000	4020
NC_053456.1	6500000	6550000	1188
NC_053456.1	6550000	6600000	8846
NC_053456.1	6600000	6650000	8857
NC_053456.1	6650000	6700000	843
NC_053456.1	6700000	6750000	58
NC_053456.1	6750000	6800000	.
NC_053456.1	6800000	6850000	882
NC_053456.1	6850000	6900000	2388
NC_053456.1	6900000	6950000	.
NC_053456.1	6950000	7000000	329
NC_053456.1	7000000	7050000	241
NC_053456.1	7050000	7100000	333
NC_053456.1	7100000	7150000	5004
NC_053456.1	7150000	7200000	4209
NC_053456.1	7200000	7250000	.
NC_053456.1	7250000	7300000	6448
NC_053456.1	7300000	7350000	1766
NC_053456.1	7350000	7400000	1500
NC_053456.1	7400000	7450000	2480
NC_053456.1	7450000	7500000	116
NC_053456.1	7500000	7550000	.
NC_053456.1	7550000	7600000	.
NC_053456.1	7600000	7650000	151
NC_053456.1	7650000	7700000	.
NC_053456.1	7700000	7750000	211
NC_053456.1	7750000	7800000	618
NC_053456.1	7800000	7850000	135
NC_053456.1	7850000	7900000	3942
NC_053456.1	7900000	7950000	2262
NC_053456.1	7950000	8000000	.
NC_053456.1	8000000	8050000	.
NC_053456.1	8050000	8100000	.
NC_053456.1	8100000	8150000	.
NC_053456.1	8150000	8200000	.
NC_053456.1	8200000	8250000	1024
NC_053456.1	8250000	8300000	3367
NC_053456.1	8300000	8350000	6310
NC_053456.1	8350000	8400000	4165
NC_053456.1	8400000	8450000	.
NC_053456.1	8450000	8500000	.
NC_053456.1	8500000	8550000	.
NC_053456.1	8550000	8600000	.
NC_053456.1	8600000	8650000	.
NC_053456.1	8650000	8700000	.
NC_053456.1	8700000	8750000	1568
NC_053456.1	8750000	8800000	1548
NC_053456.1	8800000	8850000	2285
NC_053456.1	8850000	8900000	5635
NC_053456.1	8900000	8950000	6016
NC_053456.1	8950000	9000000	3397
NC_053456.1	9000000	9050000	16898
NC_053456.1	9050000	9100000	13663
NC_053456.1	9100000	9150000	12516
NC_053456.1	9150000	9200000	10097
NC_053456.1	9200000	9250000	5137
NC_053456.1	9250000	9300000	2592
NC_053456.1	9300000	9350000	11774
NC_053456.1	9350000	9400000	1776
NC_053456.1	9400000	9450000	11358
NC_053456.1	9450000	9500000	2459
NC_053456.1	9500000	9550000	2968
NC_053456.1	9550000	9600000	10575
NC_053456.1	9600000	9650000	2797
NC_053456.1	9650000	9700000	1683
NC_053456.1	9700000	9750000	1734
NC_053456.1	9750000	9800000	678
NC_053456.1	9800000	9850000	1021
NC_053456.1	9850000	9900000	190
NC_053456.1	9900000	9950000	.
NC_053456.1	9950000	10000000	.
NC_053456.1	10000000	10050000	299
NC_053456.1	10050000	10100000	4092
NC_053456.1	10100000	10150000	341
NC_053456.1	10150000	10200000	1914
NC_053456.1	10200000	10250000	2144
NC_053456.1	10250000	10300000	3936
NC_053456.1	10300000	10350000	5631
NC_053456.1	10350000	10400000	.
NC_053456.1	10400000	10450000	272
NC_053456.1	10450000	10500000	850
NC_053456.1	10500000	10550000	6682
NC_053456.1	10550000	10600000	1866
NC_053456.1	10600000	10650000	868
NC_053456.1	10650000	10700000	182
NC_053456.1	10700000	10750000	74
NC_053456.1	10750000	10800000	404
NC_053456.1	10800000	10850000	352
NC_053456.1	10850000	10900000	1560
NC_053456.1	10900000	10950000	7954
NC_053456.1	10950000	11000000	8721
NC_053456.1	11000000	11050000	1111
NC_053456.1	11050000	11100000	3360
NC_053456.1	11100000	11150000	5849
NC_053456.1	11150000	11200000	2061
NC_053456.1	11200000	11250000	10861
NC_053456.1	11250000	11300000	7516
NC_053456.1	11300000	11350000	2071
NC_053456.1	11350000	11400000	1100
NC_053456.1	11400000	11450000	2092
NC_053456.1	11450000	11500000	5724
NC_053456.1	11500000	11550000	1983
NC_053456.1	11550000	11600000	7594
NC_053456.1	11600000	11650000	11990
NC_053456.1	11650000	11700000	501
NC_053456.1	11700000	11750000	.
NC_053456.1	11750000	11800000	255
NC_053456.1	11800000	11850000	441
NC_053456.1	11850000	11900000	.
NC_053456.1	11900000	11950000	.
NC_053456.1	11950000	12000000	.
NC_053456.1	12000000	12050000	6191
NC_053456.1	12050000	12100000	4428
NC_053456.1	12100000	12150000	7716
NC_053456.1	12150000	12200000	7724
NC_053456.1	12200000	12250000	1236
NC_053456.1	12250000	12300000	948
NC_053456.1	12300000	12350000	4145
NC_053456.1	12350000	12400000	2424
NC_053456.1	12400000	12450000	991
NC_053456.1	12450000	12500000	.
NC_053456.1	12500000	12550000	.
NC_053456.1	12550000	12600000	.
NC_053456.1	12600000	12650000	.
NC_053456.1	12650000	12700000	.
NC_053456.1	12700000	12750000	.
NC_053456.1	12750000	12800000	.
NC_053456.1	12800000	12850000	.
NC_053456.1	12850000	12900000	.
NC_053456.1	12900000	12950000	.
NC_053456.1	12950000	13000000	.
NC_053456.1	13000000	13050000	321
NC_053456.1	13050000	13100000	305
NC_053456.1	13100000	13150000	1268
NC_053456.1	13150000	13200000	428
NC_053456.1	13200000	13250000	1140
NC_053456.1	13250000	13300000	1755
NC_053456.1	13300000	13350000	.
NC_053456.1	13350000	13400000	.
NC_053456.1	13400000	13450000	.
NC_053456.1	13450000	13500000	1017
NC_053456.1	13500000	13550000	138
NC_053456.1	13550000	13600000	.
NC_053456.1	13600000	13650000	188
NC_053456.1	13650000	13700000	5905
NC_053456.1	13700000	13750000	1902
NC_053456.1	13750000	13800000	458
NC_053456.1	13800000	13850000	.
NC_053456.1	13850000	13900000	.
NC_053456.1	13900000	13950000	6119
NC_053456.1	13950000	14000000	1149
NC_053456.1	14000000	14050000	3171
NC_053456.1	14050000	14100000	6479
NC_053456.1	14100000	14150000	5661
NC_053456.1	14150000	14200000	7881
NC_053456.1	14200000	14250000	2805
NC_053456.1	14250000	14300000	958
NC_053456.1	14300000	14350000	.
NC_053456.1	14350000	14400000	2792
NC_053456.1	14400000	14450000	2431
NC_053456.1	14450000	14500000	720
NC_053456.1	14500000	14550000	3467
NC_053456.1	14550000	14600000	.
NC_053456.1	14600000	14650000	.
NC_053456.1	14650000	14700000	.
NC_053456.1	14700000	14750000	.
NC_053456.1	14750000	14800000	.
NC_053456.1	14800000	14850000	.
NC_053456.1	14850000	14900000	.
NC_053456.1	14900000	14950000	.
NC_053456.1	14950000	15000000	.
NC_053456.1	15000000	15050000	.
NC_053456.1	15050000	15100000	.
NC_053456.1	15100000	15150000	8609
NC_053456.1	15150000	15200000	3784
NC_053456.1	15200000	15250000	11593
NC_053456.1	15250000	15300000	12870
NC_053456.1	15300000	15350000	21526
NC_053456.1	15350000	15400000	16163
NC_053456.1	15400000	15450000	3232
NC_053456.1	15450000	15500000	4470
NC_053456.1	15500000	15550000	11658
NC_053456.1	15550000	15600000	4953
NC_053456.1	15600000	15650000	5923
NC_053456.1	15650000	15700000	19504
NC_053456.1	15700000	15750000	11878
NC_053456.1	15750000	15800000	18051
NC_053456.1	15800000	15850000	4180
NC_053456.1	15850000	15900000	11727
NC_053456.1	15900000	15950000	14138
NC_053456.1	15950000	16000000	5996
NC_053456.1	16000000	16050000	2599
NC_053456.1	16050000	16100000	9835
NC_053456.1	16100000	16150000	3408
NC_053456.1	16150000	16200000	7648
NC_053456.1	16200000	16250000	2041
NC_053456.1	16250000	16300000	1697
NC_053456.1	16300000	16350000	696
NC_053456.1	16350000	16400000	811
NC_053456.1	16400000	16450000	811
NC_053456.1	16450000	16500000	.
NC_053456.1	16500000	16550000	513
NC_053456.1	16550000	16600000	5361
NC_053456.1	16600000	16650000	1172
NC_053456.1	16650000	16700000	2928
NC_053456.1	16700000	16750000	1387
NC_053456.1	16750000	16800000	901
NC_053456.1	16800000	16850000	4995
NC_053456.1	16850000	16900000	3984
NC_053456.1	16900000	16950000	2977
NC_053456.1	16950000	17000000	7606
NC_053456.1	17000000	17050000	1849
NC_053456.1	17050000	17100000	845
NC_053456.1	17100000	17150000	111
NC_053456.1	17150000	17200000	711
NC_053456.1	17200000	17250000	1241
NC_053456.1	17250000	17300000	2248
NC_053456.1	17300000	17350000	.
NC_053456.1	17350000	17400000	.
NC_053456.1	17400000	17450000	.
NC_053456.1	17450000	17500000	9640
NC_053456.1	17500000	17550000	336
NC_053456.1	17550000	17600000	426
NC_053456.1	17600000	17650000	.
NC_053456.1	17650000	17700000	.
NC_053456.1	17700000	17750000	.
NC_053456.1	17750000	17800000	.
NC_053456.1	17800000	17850000	3218
NC_053456.1	17850000	17900000	239
NC_053456.1	17900000	17950000	8009
NC_053456.1	17950000	18000000	123
NC_053456.1	18000000	18050000	2057
NC_053456.1	18050000	18100000	7794
NC_053456.1	18100000	18150000	2024
NC_053456.1	18150000	18200000	4503
NC_053456.1	18200000	18250000	6107
NC_053456.1	18250000	18300000	809
NC_053456.1	18300000	18350000	14529
NC_053456.1	18350000	18400000	10475
NC_053456.1	18400000	18450000	4515
NC_053456.1	18450000	18500000	5239
NC_053456.1	18500000	18550000	5822
NC_053456.1	18550000	18600000	3499
NC_053456.1	18600000	18650000	80
NC_053456.1	18650000	18700000	1273
NC_053456.1	18700000	18750000	140
NC_053456.1	18750000	18800000	1866
NC_053456.1	18800000	18850000	7809
NC_053456.1	18850000	18900000	4821
NC_053456.1	18900000	18950000	2273
NC_053456.1	18950000	19000000	580
NC_053456.1	19000000	19050000	568
NC_053456.1	19050000	19100000	18988
NC_053456.1	19100000	19150000	6683
NC_053456.1	19150000	19200000	7756
NC_053456.1	19200000	19250000	8142
NC_053456.1	19250000	19300000	485
NC_053456.1	19300000	19350000	7781
NC_053456.1	19350000	19400000	10432
NC_053456.1	19400000	19450000	12998
NC_053456.1	19450000	19500000	4049
NC_053456.1	19500000	19550000	4672
NC_053456.1	19550000	19600000	1072
NC_053456.1	19600000	19650000	368
NC_053456.1	19650000	19700000	2664
NC_053456.1	19700000	19750000	324
NC_053456.1	19750000	19800000	2601
NC_053456.1	19800000	19850000	7508
NC_053456.1	19850000	19900000	4069
NC_053456.1	19900000	19950000	1756
NC_053456.1	19950000	20000000	1602
NC_053456.1	20000000	20050000	7613
NC_053456.1	20050000	20100000	10992
NC_053456.1	20100000	20150000	2182
NC_053456.1	20150000	20200000	2640
NC_053456.1	20200000	20250000	4772
NC_053456.1	20250000	20300000	250
NC_053456.1	20300000	20350000	2075
NC_053456.1	20350000	20400000	9867
NC_053456.1	20400000	20450000	6236
NC_053456.1	20450000	20500000	804
NC_053456.1	20500000	20550000	1832
NC_053456.1	20550000	20600000	421
NC_053456.1	20600000	20650000	3354
NC_053456.1	20650000	20700000	1982
NC_053456.1	20700000	20750000	1120
NC_053456.1	20750000	20800000	7622
NC_053456.1	20800000	20850000	.
NC_053456.1	20850000	20900000	.
NC_053456.1	20900000	20950000	.
NC_053456.1	20950000	21000000	2155
NC_053456.1	21000000	21050000	3134
NC_053456.1	21050000	21100000	1063
NC_053456.1	21100000	21150000	640
NC_053456.1	21150000	21200000	5299
NC_053456.1	21200000	21250000	12411
NC_053456.1	21250000	21300000	6305
NC_053456.1	21300000	21350000	3194
NC_053456.1	21350000	21400000	.
NC_053456.1	21400000	21450000	3266
NC_053456.1	21450000	21500000	2559
NC_053456.1	21500000	21550000	.
NC_053456.1	21550000	21600000	.
NC_053456.1	21600000	21650000	.
NC_053456.1	21650000	21700000	.
NC_053456.1	21700000	21750000	2279
NC_053456.1	21750000	21800000	1332
NC_053456.1	21800000	21850000	4648
NC_053456.1	21850000	21900000	10653
NC_053456.1	21900000	21950000	3243
NC_053456.1	21950000	22000000	985
NC_053456.1	22000000	22050000	.
NC_053456.1	22050000	22100000	.
NC_053456.1	22100000	22150000	.
NC_053456.1	22150000	22200000	.
NC_053456.1	22200000	22250000	.
NC_053456.1	22250000	22300000	.
NC_053456.1	22300000	22350000	8108
NC_053456.1	22350000	22400000	9039
NC_053456.1	22400000	22450000	1959
NC_053456.1	22450000	22500000	3604
NC_053456.1	22500000	22550000	1888
NC_053456.1	22550000	22600000	957
NC_053456.1	22600000	22650000	2647
NC_053456.1	22650000	22700000	526
NC_053456.1	22700000	22750000	13645
NC_053456.1	22750000	22800000	25901
NC_053456.1	22800000	22850000	36579
NC_053456.1	22850000	22900000	12528
NC_053456.1	22900000	22950000	13965
NC_053456.1	22950000	23000000	14665
NC_053456.1	23000000	23050000	5305
NC_053456.1	23050000	23100000	3182
NC_053456.1	23100000	23150000	2902
NC_053456.1	23150000	23200000	1998
NC_053456.1	23200000	23250000	568
NC_053456.1	23250000	23300000	15
NC_053456.1	23300000	23350000	1778
NC_053456.1	23350000	23400000	6717
NC_053456.1	23400000	23450000	.
NC_053456.1	23450000	23500000	.
NC_053456.1	23500000	23550000	769
NC_053456.1	23550000	23600000	306
NC_053456.1	23600000	23650000	676
NC_053456.1	23650000	23700000	2988
NC_053456.1	23700000	23750000	.
NC_053456.1	23750000	23800000	.
NC_053456.1	23800000	23850000	742
NC_053456.1	23850000	23900000	7554
NC_053456.1	23900000	23950000	1782
NC_053456.1	23950000	24000000	.
NC_053456.1	24000000	24050000	6307
NC_053456.1	24050000	24100000	1518
NC_053456.1	24100000	24150000	6322
NC_053456.1	24150000	24200000	633
NC_053456.1	24200000	24250000	1480
NC_053456.1	24250000	24300000	104
NC_053456.1	24300000	24350000	10796
NC_053456.1	24350000	24400000	5081
NC_053456.1	24400000	24450000	9590
NC_053456.1	24450000	24500000	6306
NC_053456.1	24500000	24550000	11651
NC_053456.1	24550000	24600000	527
NC_053456.1	24600000	24650000	17643
NC_053456.1	24650000	24700000	823
NC_053456.1	24700000	24750000	641
NC_053456.1	24750000	24800000	669
NC_053456.1	24800000	24850000	2185
NC_053456.1	24850000	24900000	.
NC_053456.1	24900000	24950000	.
NC_053456.1	24950000	25000000	.
NC_053456.1	25000000	25050000	.
NC_053456.1	25050000	25100000	139
NC_053456.1	25100000	25150000	206
NC_053456.1	25150000	25200000	.
NC_053456.1	25200000	25250000	276
NC_053456.1	25250000	25300000	1287
NC_053456.1	25300000	25350000	827
NC_053456.1	25350000	25400000	111
NC_053456.1	25400000	25450000	581
NC_053456.1	25450000	25500000	4795
NC_053456.1	25500000	25550000	1661
NC_053456.1	25550000	25600000	11896
NC_053456.1	25600000	25650000	47145
NC_053456.1	25650000	25700000	5835
NC_053456.1	25700000	25750000	11604
NC_053456.1	25750000	25800000	3400
NC_053456.1	25800000	25850000	4991
NC_053456.1	25850000	25900000	6882
NC_053456.1	25900000	25950000	2753
NC_053456.1	25950000	26000000	.
NC_053456.1	26000000	26050000	.
NC_053456.1	26050000	26100000	425
NC_053456.1	26100000	26150000	8111
NC_053456.1	26150000	26200000	5728
NC_053456.1	26200000	26250000	6966
NC_053456.1	26250000	26300000	5472
NC_053456.1	26300000	26350000	5525
NC_053456.1	26350000	26400000	22259
NC_053456.1	26400000	26450000	17745
NC_053456.1	26450000	26500000	.
NC_053456.1	26500000	26550000	3608
NC_053456.1	26550000	26600000	1942
NC_053456.1	26600000	26650000	3796
NC_053456.1	26650000	26700000	.
NC_053456.1	26700000	26750000	1042
NC_053456.1	26750000	26800000	6896
NC_053456.1	26800000	26850000	9292
NC_053456.1	26850000	26900000	12566
NC_053456.1	26900000	26950000	13780
NC_053456.1	26950000	27000000	12447
NC_053456.1	27000000	27050000	21978
NC_053456.1	27050000	27100000	7688
NC_053456.1	27100000	27150000	2579
NC_053456.1	27150000	27200000	266
NC_053456.1	27200000	27250000	269
NC_053456.1	27250000	27300000	9977
NC_053456.1	27300000	27350000	.
NC_053456.1	27350000	27400000	851
NC_053456.1	27400000	27450000	827
NC_053456.1	27450000	27500000	567
NC_053456.1	27500000	27550000	10970
NC_053456.1	27550000	27600000	57
NC_053456.1	27600000	27650000	310
NC_053456.1	27650000	27700000	1374
NC_053456.1	27700000	27750000	.
NC_053456.1	27750000	27800000	.
NC_053456.1	27800000	27850000	1930
NC_053456.1	27850000	27900000	2676
NC_053456.1	27900000	27950000	.
NC_053456.1	27950000	28000000	.
NC_053456.1	28000000	28050000	7633
NC_053456.1	28050000	28100000	15840
NC_053456.1	28100000	28150000	9529
NC_053456.1	28150000	28200000	92
NC_053456.1	28200000	28250000	1073
NC_053456.1	28250000	28300000	10503
NC_053456.1	28300000	28350000	10294
NC_053456.1	28350000	28400000	275
NC_053456.1	28400000	28450000	587
NC_053456.1	28450000	28500000	3111
NC_053456.1	28500000	28550000	6660
NC_053456.1	28550000	28600000	15088
NC_053456.1	28600000	28650000	2609
NC_053456.1	28650000	28700000	.
NC_053456.1	28700000	28750000	.
NC_053456.1	28750000	28800000	.
NC_053456.1	28800000	28850000	.
NC_053456.1	28850000	28900000	3111
NC_053456.1	28900000	28950000	1331
NC_053456.1	28950000	29000000	193
NC_053456.1	29000000	29050000	4146
NC_053456.1	29050000	29100000	.
NC_053456.1	29100000	29150000	.
NC_053456.1	29150000	29200000	1398
NC_053456.1	29200000	29250000	27
NC_053456.1	29250000	29300000	.
NC_053456.1	29300000	29350000	979
NC_053456.1	29350000	29400000	104
NC_053456.1	29400000	29450000	.
NC_053456.1	29450000	29500000	.
NC_053456.1	29500000	29550000	.
NC_053456.1	29550000	29600000	.
NC_053456.1	29600000	29650000	.
NC_053456.1	29650000	29700000	.
NC_053456.1	29700000	29750000	.
NC_053456.1	29750000	29800000	.
NC_053456.1	29800000	29850000	.
NC_053456.1	29850000	29900000	465
NC_053456.1	29900000	29950000	306
NC_053456.1	29950000	30000000	1625
NC_053456.1	30000000	30050000	2914
NC_053456.1	30050000	30100000	2657
NC_053456.1	30100000	30150000	3905
NC_053456.1	30150000	30200000	1825
NC_053456.1	30200000	30250000	1963
